9487   1.51436087  2.41655586 -0.04431718  2.58311153  0.28104678  2.5465613 -0.32893602  2.41062735  2.4851384   
225  1.63365345 0.5899825  0.58649521 0.54163206 0.50510788 0.56511003 0.49213281 0.51279712 0.30823833  
3802  0.78548991 0.78535277 2.30847774 0.78521888 0.78511778 2.25519645 2.27259487 0.78590373 0.78574935  
3078  -0.60257352  0.45929435  0.34873685  0.27782442 -0.03769195  0.28522487  0.66979352  0.66928516  0.36142609 
5745  3.07405234 0.52003919 2.78886974 0.51915004 0.50126412 0.47102049 0.56609098 0.37738188 0.72921438 
7056  -0.60727644  0.56611788  0.25528861  0.38925431  0.6112253   0.66821596  0.64743949  0.36395177  0.3203857  
386  0.78552701 0.7849359  2.20024531 0.78549643 2.29521038 0.78526395 0.78509166 0.78492597 0.78569621 
9751  3.92707856 0.78546524 0.78473796 0.78518575 0.78483463 0.78554047 0.78574061 0.78675709 2.24390642 
7381  0.05629437 0.91914153 2.37649471 2.35091984 2.00267701 0.21419607 0.58978608 2.36307806 2.22689537 
2861  -1.50824973  0.56168082  0.54167183  0.54383959  0.52098565  0.55515431 0.49494816  0.54998657  0.54949489 
6365   0.91255614 -0.29853395  2.48346283 -0.08690675  0.49101282  2.35890958  2.4312732   0.49086866 -0.38460986 
4137   0.65598737  2.92913967  2.51398862 -0.3928455   0.57131992  2.74690934  2.27428275  2.50917487 -0.50162724 
5510  -0.06182779  0.50258657  0.52155433  0.50690077  0.58554877  0.53270339  0.49948323  0.58148838  0.56334487 
3673  1.63127419 3.24486165 0.46019985 0.53349536 0.46701634 0.65342949 0.66412441 0.52343177 0.67358405 
2835   1.51076878 -0.43802441  2.59310074  2.54189113 -0.49643336  2.57678745  2.59502013  2.55522168 -0.55142573 
6764  1.6321472  0.56706697 0.76409611 0.58829639 0.45399581 0.48140975 0.50900385 0.56332547 0.47853504 
6021   0.78532148  0.78570879 -0.7182244   0.78561532  0.78493121  0.78490436 -0.7372148   2.35299144  0.78522897 
4416  -0.63271706  0.41167275  0.70586159  3.36567785  0.70703253 -0.45100385  0.83742917  0.54476809  0.38761049 
7043   0.05785376 -0.53708083  2.62446359  0.68500861 -0.51809695  2.61273803 -0.54248956 -0.54675349  2.43606469 
5333  1.62665994 1.27726594 0.57656256 0.59181826 0.58777081 0.50820685 0.56620373 0.59451878 0.41920621 
9072  2.18053555 0.25215557 0.26835943 0.67345942 0.61191731 0.08790132 0.43854848 0.49420226 0.53589257 
6364  3.92706302 2.26533678 0.78576998 0.78551285 2.30157663 0.78502768 0.78563822 0.78473325 2.26668631 
7660   1.51180584 -0.26756837  2.60654063  2.55846722  2.6022281  -0.46507701  2.54172346  2.53324321  2.62060286 
4196  0.78534553 2.14301399 0.78388964 0.7856366  0.78725195 2.23150103 0.78577953 2.29185883 0.7853005  
8882  1.62350758 0.59016432 0.58939856 0.62289912 0.60172407 0.39004916 0.45429833 0.60406847 0.58724156 
7891  1.62523312 0.52804308 0.62314859 0.55840153 0.52851449 0.54543867 0.55842092 0.55499414 0.51640275 
4230  0.78550342 0.78519709 2.3180288  0.78487892 0.78495026 0.78484395 0.78585043 0.78586162 2.23521665 
4855  0.78547903 0.78496613 0.78527326 2.44806409 0.78422037 2.21408375 0.79049107 0.78591129 0.78617067 
7608  0.78546078 2.34811788 0.78509384 2.35481009 2.35525553 0.78586272 0.78555819 0.78517857 2.29504978 
5798   3.92707326  2.1697672   0.78699927  0.78667452  2.18194289  0.7851247 -0.7021356   0.78553667  0.7868166  
7546  1.63191449 0.47335409 0.57655382 0.55773535 0.70652622 0.57664194 0.42396029 0.59181153 0.5550159  
8359  1.6392482  0.49609556 0.54248215 0.45422891 0.54298324 0.50229354 0.51849244 0.55635447 0.52820743 
2415   0.78532654  2.27686662  0.78526767  0.78593135 -0.70745261  0.7848214  2.21573375  0.78591201  0.78593644 
4727   0.78534306  0.78818008  2.43394188 -0.75077507  0.78522801  0.76932447  0.78759429  0.74953224  0.78075832 
1228  1.63453438 0.60150787 0.51935992 0.47906316 0.58583231 0.56451354 0.55323068 0.55355135 0.43869122 
9614  1.62586086 0.71153247 0.53426482 0.4311827  0.65114118 0.48768348 0.63372751 0.10874412 2.28998689 
