2437  0.80641605 0.81720459 1.2054995  1.52185539 0.9331768  0.80593937 0.89808532 0.81729631 1.4821861  
5326  0.56377267 1.07130458 1.20518789 1.03402514 1.03672146 1.07138125 1.20535694 1.11641696 1.11662694 
2872   0.73003154 -0.82315616  1.0620104   1.10565208  1.36213512  0.93708979  0.9777224   1.32698202  1.0964385  
4908  0.61253393 1.08460467 1.18500248 1.24260724 1.22732276 1.034394 1.07334339 1.19297817 1.06853042 
2791  0.83017188 0.93904059 1.2190703  1.26413624 1.04523038 0.92010676 1.04529883 1.21896773 1.26623853 
2820  0.64116962 1.32687134 1.18858984 1.06902331 1.11792572 1.14448408 0.91841812 1.03899807 1.00276296 
887  1.00970746 1.45135061 0.82841632 1.06397395 1.42305487 2.33423169 2.33426216 0.07700103 1.08248288 
5876   2.49872192  0.29298831  2.64091267  0.59853321 -0.52393948  0.38024835  0.42120773  0.5490837  -0.03585339 
9539   2.58326067  1.13411858 -1.12479231  1.0014392   2.04979149  1.08207112  1.21884907  1.15056201  1.04912474 
9387  0.60205935 1.09138607 1.12974094 1.14559988 1.09126868 1.13908261 1.11170278 1.0476735  1.14683329 
5352  2.55754449 1.1211765  1.21845294 1.10172977 1.05940569 1.1728496 2.04268738 1.1587712  2.03204687 
6575   2.43322182  0.4287473   2.43433976 -0.70704205  0.44175141  2.56045089 -0.42552667  0.38316088  0.17293486 
8520   2.41567129  0.23105384 -0.61141529  0.65197367  2.62130808 -0.17232542  0.13027035  0.59189211 -0.68687898 
8858   2.50567594  2.11372612  1.11823539  1.06362099 -1.10369252  1.95710446  1.17098838  1.03129613  1.9209864  
9502  0.544493   0.99827206 1.11854326 1.02473749 1.04492911 1.01700395 1.12024431 1.1054079  1.08117739 
2064  1.00169275 0.86289667 0.94905115 1.53048832 0.78720072 1.32395596 0.84246273 0.78721045 0.94900527 
5232  0.68636562 0.98600763 0.8788895  1.26880239 1.06874224 1.41820157 1.42887718 0.83742855 0.99231231 
3161   2.57996985  1.10626435  1.04949329 -1.18895535 -1.0442706   1.02008651  2.07328119  1.08767837  2.05050855 
3775  2.53451616 2.11580759 1.84901811 1.95081719 0.94635934 1.0079198 0.9960965  2.09364    1.25513949 
1460  2.52617706 1.00228774 1.02487246 1.11607481 1.0250351  1.27615249 1.00232617 1.27603198 1.11575427 
750  0.56771349 1.10852378 1.10855842 1.0516052  1.10004965 1.07200671 1.09995919 1.12587271 1.07201726 
5994  0.64646648 4.18317511 1.17784156 1.09204101 1.12005156 1.19839213 1.14424152 1.17181181 1.06944996 
978   0.85998114  2.43687244  2.80177293  2.43662065  2.58862882 -0.18220943 -0.18235899 -0.33893425 -0.55227331 
1289   2.5243138   0.5660087   0.47539504  0.42243813  2.81668283  0.39112751 -0.56168265 -0.62268282 -0.54687086 
814  0.83338393 0.80320292 0.93565079 1.54332478 0.79382133 1.49521202 0.8031887  0.9970826  0.80097369 
6315   2.46678388 -0.33907803  2.50456918  0.28519949  0.43715992  0.45138978  0.60520775  0.60524638  0.4596171  
6536   2.51198093  0.61411368  0.47234344  2.7307171  -0.35722928  0.57720707  0.6141443  -0.38270709 -0.47845958 
2802  0.63331782 1.09424978 1.23621541 1.08770811 1.13752784 1.02382019 1.21118615 1.18151385 1.11064237 
5687  2.48896318 1.88254046 2.14004067 1.07148368 1.1065128  0.68131341 1.07137699 1.07129062 1.96830331 
3778  0.84921029 0.83000757 1.50318541 1.42057589 1.42054074 0.85295152 0.82995409 0.84370799 0.85280902 
948   2.49244762  1.92083736  2.08389055  1.9687537  -1.17866761  1.25553305  1.08157256  1.09289786  1.03921365 
5995   2.53986769  1.94210134  1.03275729  1.17049151  2.06049257 -1.13850894 -1.09285792  1.20685127  1.07878087 
8155  1.57084584e+00 2.35621256e+00 7.85434003e-01 1.49706151e-06 1.24805301e+00 1.05248516e+00 1.10817173e+00 9.81732224e-01 1.57079034e+00 
9118  0.6116408  1.28020895 1.26770783 1.0382728  1.32615631 1.15086388 1.0383148  0.97023157 1.01360881 
9445   1.57083265e+00  2.35622015e+00  1.43705377e+00 -3.64012015e-01  1.57073641e+00  1.50854681e+00  3.63068319e-05  7.85391116e-01  2.35626634e+00 
867   2.50007953  0.41900714  0.38582354 -0.46802947  0.4192285   0.41121988  0.41122367  0.38666378 -0.4684016 
 
