3.029404913240213784e-02 1.786665281176977316e-02 1.322256619164679028e-02 1.618591987467446827e-02 2.590351357349832129e-02 3.691816594215723002e-02 3.885417644673765797e-02 2.858043815161785683e-02 1.486614026892128966e-02 6.682474012193236751e-03 6.945998248964990220e-03 1.559904021064422927e-02 2.941920598854021185e-02 3.912444809516678335e-02 3.640900560996341434e-02 2.518421751698875222e-02 1.579533912479752500e-02 1.328330869382540226e-02 1.840526057399970161e-02 3.124999999999995490e-02
2.891542442648159517e-02 4.798087463009140068e-03 3.548596204955873235e-04 5.165673943148292070e-03 2.607886513077477958e-02 6.753443227834579621e-02 9.468145187570042864e-02 7.903142166860283035e-02 4.660479256294176170e-02 2.712663073374469921e-02 2.774796863113295278e-02 4.836598344087386647e-02 8.087904167486392737e-02 9.425780041120712660e-02 6.491403730438120856e-02 2.410740077412954624e-02 4.563465383557192140e-03 3.297820108045527087e-04 5.544086682200015381e-03 3.124999999999997918e-02
2.851807332745387100e-02 3.717749951802139501e-03 1.664133012624784613e-03 4.246247238671183380e-03 2.561357159361522806e-02 9.796913654643031599e-02 1.809150417943536648e-01 2.008892213310450037e-01 1.810511686025111644e-01 1.698613275450123195e-01 1.701297929803163300e-01 1.822408034514438890e-01 2.014764885748268064e-01 1.773147690816040123e-01 9.236089489190464630e-02 2.302986596475742331e-02 3.899894606789490285e-03 1.598662947493859239e-03 4.287094132264648860e-03 3.124999999999998612e-02
2.925170953596432227e-02 1.084986329091028670e-02 7.569851543805320056e-03 3.310271897662511210e-03 6.345834532325631341e-03 7.148952944377280627e-02 1.932669488284384784e-01 2.752539979212411669e-01 3.203860758758779181e-01 3.676301852857039587e-01 3.655417328868658111e-01 3.174590557547054548e-01 2.720396932312089122e-01 1.862073543425946109e-01 6.511804494050227321e-02 5.026300856006277185e-03 3.679798485160135774e-03 7.702686979933520868e-03 1.130457316020571853e-02 3.124999999999996531e-02
3.083653789284466346e-02 2.852289209509616466e-02 2.630032148854510518e-02 2.250822605663096998e-02 5.557325024834880792e-03 1.154632192316704629e-02 9.939975931385686136e-02 2.147635060611219893e-01 3.416686345360297472e-01 4.741722726393056697e-01 4.686072815956302540e-01 3.329003723367462420e-01 2.079139247339077123e-01 9.243606083908163795e-02 8.922068697846183630e-03 6.783833876911764954e-03 2.298475923486126629e-02 2.646859755464655434e-02 2.856644703936872531e-02 3.124999999999995143e-02
3.263918026709666104e-02 5.646733084697345972e-02 5.949273916321620725e-02 5.886811408575484683e-02 4.895133794812354944e-02 8.930560789094280083e-03 1.862816454443807362e-02 1.014011030096849258e-01 2.535475231755877634e-01 4.296403822467382283e-01 4.221909450757079796e-01 2.421138195303254304e-01 9.468968141571991459e-02 1.564332978568394594e-02 1.086142208207722948e-02 5.075698426745972602e-02 5.865240886801974252e-02 5.980659443677059650e-02 5.542022782982239382e-02 3.124999999999997224e-02
3.389178521273696759e-02 8.215432577077401433e-02 9.340232133013363913e-02 8.171348871359634947e-02 8.239771335690385112e-02 5.201197414192343382e-02 2.061630494777107886e-02 4.463355379193943012e-02 1.559363695452080922e-01 3.063564145111535297e-01 2.998696518439067926e-01 1.465462471412186662e-01 4.103095930601263763e-02 2.125487431114260473e-02 5.467188476333059710e-02 8.289038485674704582e-02 8.186803995627875419e-02 9.409240891330110379e-02 7.974287782112682299e-02 3.124999999999993755e-02
3.403210651534692432e-02 8.627383136117874884e-02 1.044405064156292973e-01 8.256337183807352376e-02 7.148834047575466921e-02 6.143873258318927055e-02 4.180656513503134414e-02 4.351508283841362679e-02 1.034780301813054415e-01 1.906458536538493953e-01 1.868874662405915488e-01 9.808408222983272529e-02 4.203764223260196553e-02 4.278883509689210274e-02 6.249061574447575818e-02 7.177342229940283924e-02 8.389429252253308156e-02 1.049815678400110447e-01 8.344934946991058866e-02 3.124999999999995143e-02
3.299522790682266754e-02 6.350288919611554728e-02 7.697582074452066769e-02 6.427045417051693854e-02 4.781081567065721682e-02 4.005157132779050416e-02 3.796265617808750742e-02 4.595372771967357745e-02 7.247206045279339093e-02 1.025722712351167659e-01 1.013525467284943776e-01 7.042759082391120140e-02 4.497444119181538691e-02 3.790604421050788875e-02 4.033773754217772484e-02 4.855809655371313982e-02 6.540977453577065392e-02 7.702302125524644605e-02 6.185011021121757102e-02 3.124999999999998959e-02
3.124999999999997224e-02 3.124999999999996531e-02 3.124999999999996531e-02 3.124999999999996531e-02 3.124999999999997224e-02 3.124999999999997224e-02 3.124999999999997224e-02 3.124999999999997918e-02 3.124999999999997224e-02 3.124999999999996531e-02 3.124999999999996531e-02 3.124999999999997224e-02 3.124999999999997224e-02 3.124999999999997224e-02 3.124999999999997224e-02 3.124999999999997224e-02 3.124999999999997918e-02 3.124999999999997224e-02 3.124999999999996531e-02 3.124999999999997224e-02
