-5.402469343588706119e-03 -8.209376890352076961e-02 -1.518795504320328837e-01 -2.310384834544520483e-01 -3.057347847731761159e-01 -3.376190499189826721e-01 -2.981581482334547117e-01 -1.976408741102377853e-01 -8.280715199823462935e-02 -9.155694703339156693e-03 -1.164543611078328045e-02 -8.910804914897002549e-02 -2.047287308071027434e-01 -3.026128993819852120e-01 -3.375874981033428757e-01 -3.020033588614006725e-01 -2.260532356155800782e-01 -1.474255137902382440e-01 -7.789164398669692901e-02 -3.608224830031758756e-16
-1.949785166612480469e-02 -2.292239458322726242e-01 -3.217217924029821541e-01 -4.528139766761934970e-01 -6.502630712077815955e-01 -7.869332333045535588e-01 -7.322033428176651926e-01 -4.934901071011135176e-01 -2.061219925137003361e-01 -2.264049235230947144e-02 -2.880477297970074346e-02 -2.219024721068980632e-01 -5.110488835482702719e-01 -7.416450440628437057e-01 -7.832975623008127108e-01 -6.383241039880536150e-01 -4.423154944104021324e-01 -3.162467145394231016e-01 -2.215212160242613360e-01 6.661338147750939243e-16
-4.310437829945618082e-02 -4.716811217083393126e-01 -5.381883727927833094e-01 -6.009435457931520119e-01 -8.083679821397102838e-01 -9.887011129775598040e-01 -9.226492386204423468e-01 -6.110041139130537591e-01 -2.481721135314316484e-01 -2.669944951378178111e-02 -3.399384658586446228e-02 -2.676205881475308690e-01 -6.337052069470242577e-01 -9.349601482806859654e-01 -9.833619812541969374e-01 -7.938423542562997870e-01 -5.926802700694411286e-01 -5.375636085938609865e-01 -4.593839358854137633e-01 -3.608224830031758756e-16
-7.594420847250910045e-02 -8.651712740466175333e-01 -9.638094340255247694e-01 -8.863995181918937760e-01 -9.395464517647380553e-01 -1.003505303551223360e+00 -8.590644002764262765e-01 -5.226280395730679151e-01 -1.944240803121073391e-01 -1.966560787420368328e-02 -2.509338073143085879e-02 -2.107133931179172581e-01 -5.449635273559471083e-01 -8.748451344829464293e-01 -1.004172037813807705e+00 -9.333658063894161305e-01 -8.881391612628743992e-01 -9.681397397435775876e-01 -8.412176657518325440e-01 6.106226635438360972e-16
-1.108891453076053524e-01 -1.353337799546530551e+00 -1.594960965810693132e+00 -1.377969526421235491e+00 -1.144612491878588489e+00 -9.253066307158432924e-01 -6.159851751597736902e-01 -2.803779349014766109e-01 -6.953889093626264284e-02 -4.510774375755755017e-03 -5.872289014776654881e-03 -7.752610280548655197e-02 -2.983567423444874467e-01 -6.370877903565070888e-01 -9.406870252578580782e-01 -1.157127481120516332e+00 -1.393947019048532132e+00 -1.599697724187386205e+00 -1.310104060872063103e+00 3.885780586188047891e-16
-1.362337195687241542e-01 -1.779691534960639032e+00 -2.244564086154950289e+00 -1.953134127817647947e+00 -1.406665834356031874e+00 -8.312755838625732752e-01 -3.165183350038378585e-01 7.573550851137478279e-03 7.319405793272037997e-02 1.240261970185940754e-02 1.559614932610520199e-02 7.501257456856502692e-02 -4.487910352962642957e-03 -3.437635209825798399e-01 -8.654686200508605598e-01 -1.441683801784054531e+00 -1.981909233753504918e+00 -2.243846377173505324e+00 -1.715220625908718821e+00 -2.220446049250313081e-16
-1.402846572992122454e-01 -1.948019434657313642e+00 -2.612155509433615741e+00 -2.340425965067406189e+00 -1.590739898611638559e+00 -7.446668194557287679e-01 -7.845715305031508713e-02 2.229509301696491752e-01 1.742943046282999786e-01 2.398937439254167359e-02 3.031992691072482593e-02 1.833703257411918308e-01 2.161072622010240529e-01 -1.096545728686808552e-01 -7.933193127047382109e-01 -1.642165897070799963e+00 -2.375088074116192605e+00 -2.602824182729401414e+00 -1.870134268962525548e+00 -8.326672684688674053e-17
-1.163772240853481743e-01 -1.706510405704767086e+00 -2.412858316361350397e+00 -2.236484618293806292e+00 -1.503077315765600108e+00 -6.268121422514802976e-01 3.425827498030109552e-02 2.866893283846456697e-01 1.929836905274478487e-01 2.541077458340490480e-02 3.215651803048630297e-02 2.039966238217167382e-01 2.831975263689732181e-01 4.980615932831944370e-03 -6.768790662563052285e-01 -1.555756197082412529e+00 -2.267161832422633694e+00 -2.397292900329156318e+00 -1.632733383475740263e+00 -3.053113317719180486e-16
-6.620350141329950366e-02 -1.020135036562890063e+00 -1.510869799153097937e+00 -1.448392759673795993e+00 -9.848970803910370719e-01 -4.014006442614677650e-01 3.448128999156185870e-02 1.908665757363631199e-01 1.241060379140933451e-01 1.610076370557129988e-02 2.038433901220219197e-02 1.313753841636576269e-01 1.891671521241772291e-01 1.558648611312707377e-02 -4.348318742962948291e-01 -1.019488116288203461e+00 -1.466055339613023811e+00 -1.497296292878124824e+00 -9.731031372781332456e-01 -7.216449660063517513e-16
-1.665334536937734811e-16 2.220446049250313081e-16 -2.220446049250313081e-16 1.387778780781445676e-16 5.551115123125782702e-17 -1.942890293094023946e-16 0.000000000000000000e+00 -8.326672684688674053e-17 -8.326672684688674053e-17 -2.220446049250313081e-16 2.220446049250313081e-16 2.775557561562891351e-17 -2.775557561562891351e-17 -2.498001805406602216e-16 -1.110223024625156540e-16 -1.942890293094023946e-16 -2.498001805406602216e-16 -2.220446049250313081e-16 -1.387778780781445676e-16 -2.220446049250313081e-16
